sample_id,pca_introgression_affinity,subgenome,condition,panel_type,analysis_group,within_introgressed_rank
23_Erecta,-130.2187149476936,sgC,priority_seed_20250419_24000,full_panel,arabica_cultivated,
24_ET59,-131.3482668342491,sgC,priority_seed_20250419_24000,full_panel,arabica_wild,
25_JK1,-133.2175280752567,sgC,priority_seed_20250419_24000,full_panel,arabica_cultivated,
26_Moka,-133.0248153594505,sgC,priority_seed_20250419_24000,full_panel,arabica_cultivated,
27_Rubi,-131.8085201696923,sgC,priority_seed_20250419_24000,full_panel,arabica_cultivated,
28_Topazio,-131.9014461326624,sgC,priority_seed_20250419_24000,full_panel,arabica_cultivated,
29_CostaRica95,43.825967513889,sgC,priority_seed_20250419_24000,full_panel,arabica_introgressed,6.0
30_OroAzteca,116.7790935330836,sgC,priority_seed_20250419_24000,full_panel,arabica_introgressed,3.0
31_ArabustaPizze,45.88443087794722,sgC,priority_seed_20250419_24000,full_panel,arabica_introgressed,5.0
32_Bourbonpointu,-132.5132728083301,sgC,priority_seed_20250419_24000,full_panel,arabica_cultivated,
37_Catuai99,-133.3345263747493,sgC,priority_seed_20250419_24000,full_panel,arabica_cultivated,
38_Et38C3,-131.2253490518261,sgC,priority_seed_20250419_24000,full_panel,arabica_wild,
39_Guatemalense,-132.0868818082809,sgC,priority_seed_20250419_24000,full_panel,arabica_cultivated,
40_BU-A,7.82498371227183,sgC,priority_seed_20250419_24000,full_panel,eugenioides,
LINN32,-107.2580200485847,sgC,priority_seed_20250419_24000,full_panel,arabica_wild,
Amsterdam,-131.7683519911446,sgC,priority_seed_20250419_24000,full_panel,arabica_cultivated,
BP409,50.99516801757341,sgC,priority_seed_20250419_24000,full_panel,canephora,
Q121,25.71845860067202,sgC,priority_seed_20250419_24000,full_panel,canephora,
BUD15,19.78570592685588,sgC,priority_seed_20250419_24000,full_panel,canephora,
DA56,2.833977289005475,sgC,priority_seed_20250419_24000,full_panel,eugenioides,
BB1,-132.1232207356668,sgC,priority_seed_20250419_24000,full_panel,arabica_cultivated,
TIP1,-131.1354268434172,sgC,priority_seed_20250419_24000,full_panel,arabica_cultivated,
1,-138.6108703528916,sgC,priority_seed_20250419_24000,arabica_only,arabica_wild,
2,-137.9179594635752,sgC,priority_seed_20250419_24000,arabica_only,arabica_wild,
3,-136.2093238584893,sgC,priority_seed_20250419_24000,arabica_only,arabica_wild,
4,-130.8987063127454,sgC,priority_seed_20250419_24000,arabica_only,arabica_wild,
5,-140.1467123095599,sgC,priority_seed_20250419_24000,arabica_only,arabica_wild,
6,-133.0153833143164,sgC,priority_seed_20250419_24000,arabica_only,arabica_wild,
7,-137.9624303426351,sgC,priority_seed_20250419_24000,arabica_only,arabica_wild,
8,-144.8535996038368,sgC,priority_seed_20250419_24000,arabica_only,arabica_wild,
9,-142.3771961849179,sgC,priority_seed_20250419_24000,arabica_only,arabica_wild,
10,73.44463407405405,sgC,priority_seed_20250419_24000,arabica_only,arabica_introgressed,3.0
11,99.0316056920255,sgC,priority_seed_20250419_24000,arabica_only,arabica_introgressed,1.0
12,-171.8940642631698,sgC,priority_seed_20250419_24000,arabica_only,arabica_cultivated,
13,-172.2015627917332,sgC,priority_seed_20250419_24000,arabica_only,arabica_cultivated,
14,-152.9287702377011,sgC,priority_seed_20250419_24000,arabica_only,arabica_cultivated,
15,-133.8052050486232,sgC,priority_seed_20250419_24000,arabica_only,arabica_wild,
16,32.87420255509781,sgC,priority_seed_20250419_24000,arabica_only,arabica_introgressed,5.0
17_BMJM,-168.1157686918781,sgC,priority_seed_20250419_24000,arabica_only,arabica_cultivated,
18_E123,-142.5451899172667,sgC,priority_seed_20250419_24000,arabica_only,arabica_wild,
19_E237,-138.7242532054477,sgC,priority_seed_20250419_24000,arabica_only,arabica_wild,
20_E261,-148.1936604877362,sgC,priority_seed_20250419_24000,arabica_only,arabica_wild,
21_E383,-141.4564374437226,sgC,priority_seed_20250419_24000,arabica_only,arabica_wild,
22_E516,-156.8862113688231,sgC,priority_seed_20250419_24000,arabica_only,arabica_wild,
23_Erecta,-171.1282150464453,sgC,priority_seed_20250419_24000,arabica_only,arabica_cultivated,
24_ET59,-149.5210277726459,sgC,priority_seed_20250419_24000,arabica_only,arabica_wild,
25_JK1,-169.0274107064954,sgC,priority_seed_20250419_24000,arabica_only,arabica_cultivated,
26_Moka,-171.765018800769,sgC,priority_seed_20250419_24000,arabica_only,arabica_cultivated,
27_Rubi,-172.4751710398334,sgC,priority_seed_20250419_24000,arabica_only,arabica_cultivated,
28_Topazio,-171.3076154401925,sgC,priority_seed_20250419_24000,arabica_only,arabica_cultivated,
29_CostaRica95,-3.597306975333964,sgC,priority_seed_20250419_24000,arabica_only,arabica_introgressed,6.0
30_OroAzteca,62.09051037068852,sgC,priority_seed_20250419_24000,arabica_only,arabica_introgressed,4.0
31_ArabustaPizze,92.51619950444177,sgC,priority_seed_20250419_24000,arabica_only,arabica_introgressed,2.0
32_Bourbonpointu,-169.9134040370151,sgC,priority_seed_20250419_24000,arabica_only,arabica_cultivated,
37_Catuai99,-171.7171280396348,sgC,priority_seed_20250419_24000,arabica_only,arabica_cultivated,
38_Et38C3,-153.6721531749315,sgC,priority_seed_20250419_24000,arabica_only,arabica_wild,
39_Guatemalense,-171.6300493462024,sgC,priority_seed_20250419_24000,arabica_only,arabica_cultivated,
LINN32,-111.5218640517482,sgC,priority_seed_20250419_24000,arabica_only,arabica_wild,
Amsterdam,-167.5948851983616,sgC,priority_seed_20250419_24000,arabica_only,arabica_cultivated,
BB1,-171.3098384340365,sgC,priority_seed_20250419_24000,arabica_only,arabica_cultivated,
TIP1,-171.0700467317424,sgC,priority_seed_20250419_24000,arabica_only,arabica_cultivated,
1,-184.4676756759638,sgC,priority_seed_20250419_48000,full_panel,arabica_wild,
2,-185.4667557589903,sgC,priority_seed_20250419_48000,full_panel,arabica_wild,
3,-184.5139808449308,sgC,priority_seed_20250419_48000,full_panel,arabica_wild,
4,-184.4243093978194,sgC,priority_seed_20250419_48000,full_panel,arabica_wild,
5,-185.4708195856319,sgC,priority_seed_20250419_48000,full_panel,arabica_wild,
6,-184.3778351905015,sgC,priority_seed_20250419_48000,full_panel,arabica_wild,
7,-184.1501666555884,sgC,priority_seed_20250419_48000,full_panel,arabica_wild,
8,-186.7482108148715,sgC,priority_seed_20250419_48000,full_panel,arabica_wild,
9,-186.2593951900528,sgC,priority_seed_20250419_48000,full_panel,arabica_wild,
10,175.2624945356042,sgC,priority_seed_20250419_48000,full_panel,arabica_introgressed,2.0
11,189.5781078401881,sgC,priority_seed_20250419_48000,full_panel,arabica_introgressed,1.0
12,-185.8352086707854,sgC,priority_seed_20250419_48000,full_panel,arabica_cultivated,
13,-186.9842960697759,sgC,priority_seed_20250419_48000,full_panel,arabica_cultivated,
14,-186.9400866642533,sgC,priority_seed_20250419_48000,full_panel,arabica_cultivated,
15,-184.3512478112055,sgC,priority_seed_20250419_48000,full_panel,arabica_wild,
16,123.1083258985843,sgC,priority_seed_20250419_48000,full_panel,arabica_introgressed,4.0
17_BMJM,-188.7523187918854,sgC,priority_seed_20250419_48000,full_panel,arabica_cultivated,
18_E123,-184.5650139675634,sgC,priority_seed_20250419_48000,full_panel,arabica_wild,
19_E237,-185.2700881443237,sgC,priority_seed_20250419_48000,full_panel,arabica_wild,
20_E261,-184.7364793649184,sgC,priority_seed_20250419_48000,full_panel,arabica_wild,
21_E383,-185.9935732261685,sgC,priority_seed_20250419_48000,full_panel,arabica_wild,
22_E516,-187.7770329230358,sgC,priority_seed_20250419_48000,full_panel,arabica_wild,
23_Erecta,-184.752305351533,sgC,priority_seed_20250419_48000,full_panel,arabica_cultivated,
24_ET59,-186.821377148362,sgC,priority_seed_20250419_48000,full_panel,arabica_wild,
25_JK1,-189.0922130555838,sgC,priority_seed_20250419_48000,full_panel,arabica_cultivated,
26_Moka,-189.8537487234408,sgC,priority_seed_20250419_48000,full_panel,arabica_cultivated,
27_Rubi,-187.2789367680835,sgC,priority_seed_20250419_48000,full_panel,arabica_cultivated,
28_Topazio,-186.0546766074339,sgC,priority_seed_20250419_48000,full_panel,arabica_cultivated,
29_CostaRica95,64.08849230286127,sgC,priority_seed_20250419_48000,full_panel,arabica_introgressed,5.0
30_OroAzteca,166.7403472205781,sgC,priority_seed_20250419_48000,full_panel,arabica_introgressed,3.0
31_ArabustaPizze,63.90727400424356,sgC,priority_seed_20250419_48000,full_panel,arabica_introgressed,6.0
32_Bourbonpointu,-188.8859460521439,sgC,priority_seed_20250419_48000,full_panel,arabica_cultivated,
37_Catuai99,-188.6996920098355,sgC,priority_seed_20250419_48000,full_panel,arabica_cultivated,
38_Et38C3,-186.9404603502177,sgC,priority_seed_20250419_48000,full_panel,arabica_wild,
39_Guatemalense,-187.2106084363442,sgC,priority_seed_20250419_48000,full_panel,arabica_cultivated,
40_BU-A,11.71735746742775,sgC,priority_seed_20250419_48000,full_panel,eugenioides,
LINN32,-151.6253156125981,sgC,priority_seed_20250419_48000,full_panel,arabica_wild,
Amsterdam,-187.4392790759323,sgC,priority_seed_20250419_48000,full_panel,arabica_cultivated,
BP409,72.86478974020497,sgC,priority_seed_20250419_48000,full_panel,canephora,
Q121,36.28981594179686,sgC,priority_seed_20250419_48000,full_panel,canephora,
BUD15,28.22072070253375,sgC,priority_seed_20250419_48000,full_panel,canephora,
DA56,4.24444119710239,sgC,priority_seed_20250419_48000,full_panel,eugenioides,
BB1,-188.2937477461532,sgC,priority_seed_20250419_48000,full_panel,arabica_cultivated,
TIP1,-186.9117406783591,sgC,priority_seed_20250419_48000,full_panel,arabica_cultivated,
1,-204.3408416521545,sgC,priority_seed_20250419_48000,arabica_only,arabica_wild,
2,-202.645548364825,sgC,priority_seed_20250419_48000,arabica_only,arabica_wild,
3,-200.6874899613819,sgC,priority_seed_20250419_48000,arabica_only,arabica_wild,
4,-195.4446475592132,sgC,priority_seed_20250419_48000,arabica_only,arabica_wild,
5,-205.9149460529421,sgC,priority_seed_20250419_48000,arabica_only,arabica_wild,
6,-196.902801270066,sgC,priority_seed_20250419_48000,arabica_only,arabica_wild,
7,-204.1285505319938,sgC,priority_seed_20250419_48000,arabica_only,arabica_wild,
8,-210.479018775744,sgC,priority_seed_20250419_48000,arabica_only,arabica_wild,
9,-209.7210317808381,sgC,priority_seed_20250419_48000,arabica_only,arabica_wild,
10,105.1753223912055,sgC,priority_seed_20250419_48000,arabica_only,arabica_introgressed,3.0
11,140.9209381679468,sgC,priority_seed_20250419_48000,arabica_only,arabica_introgressed,1.0
12,-243.1772711431821,sgC,priority_seed_20250419_48000,arabica_only,arabica_cultivated,
13,-244.4853057634852,sgC,priority_seed_20250419_48000,arabica_only,arabica_cultivated,
14,-220.4637653103994,sgC,priority_seed_20250419_48000,arabica_only,arabica_cultivated,
15,-198.7326605422235,sgC,priority_seed_20250419_48000,arabica_only,arabica_wild,
16,47.66170347070582,sgC,priority_seed_20250419_48000,arabica_only,arabica_introgressed,5.0
17_BMJM,-240.0758471573059,sgC,priority_seed_20250419_48000,arabica_only,arabica_cultivated,
18_E123,-210.6982397762568,sgC,priority_seed_20250419_48000,arabica_only,arabica_wild,
19_E237,-204.5624460484861,sgC,priority_seed_20250419_48000,arabica_only,arabica_wild,
20_E261,-216.4136382716411,sgC,priority_seed_20250419_48000,arabica_only,arabica_wild,
21_E383,-209.0955525541336,sgC,priority_seed_20250419_48000,arabica_only,arabica_wild,
22_E516,-225.9578025643458,sgC,priority_seed_20250419_48000,arabica_only,arabica_wild,
23_Erecta,-242.7981653416744,sgC,priority_seed_20250419_48000,arabica_only,arabica_cultivated,
24_ET59,-217.9763639313815,sgC,priority_seed_20250419_48000,arabica_only,arabica_wild,
25_JK1,-240.5469468289393,sgC,priority_seed_20250419_48000,arabica_only,arabica_cultivated,
26_Moka,-243.5685745801694,sgC,priority_seed_20250419_48000,arabica_only,arabica_cultivated,
27_Rubi,-244.3507305576213,sgC,priority_seed_20250419_48000,arabica_only,arabica_cultivated,
28_Topazio,-242.5087053067693,sgC,priority_seed_20250419_48000,arabica_only,arabica_cultivated,
29_CostaRica95,-3.270416855177558,sgC,priority_seed_20250419_48000,arabica_only,arabica_introgressed,6.0
30_OroAzteca,86.79625090335063,sgC,priority_seed_20250419_48000,arabica_only,arabica_introgressed,4.0
31_ArabustaPizze,130.7393687065513,sgC,priority_seed_20250419_48000,arabica_only,arabica_introgressed,2.0
32_Bourbonpointu,-242.1986931099363,sgC,priority_seed_20250419_48000,arabica_only,arabica_cultivated,
37_Catuai99,-243.2754600503274,sgC,priority_seed_20250419_48000,arabica_only,arabica_cultivated,
38_Et38C3,-223.1327584619935,sgC,priority_seed_20250419_48000,arabica_only,arabica_wild,
39_Guatemalense,-242.8449709972496,sgC,priority_seed_20250419_48000,arabica_only,arabica_cultivated,
LINN32,-144.9713007275389,sgC,priority_seed_20250419_48000,arabica_only,arabica_wild,
Amsterdam,-238.2720487159686,sgC,priority_seed_20250419_48000,arabica_only,arabica_cultivated,
BB1,-243.4914333603122,sgC,priority_seed_20250419_48000,arabica_only,arabica_cultivated,
TIP1,-242.4560402047306,sgC,priority_seed_20250419_48000,arabica_only,arabica_cultivated,
1,-66.24291641485482,sgC,priority_seed_20250420_6000,full_panel,arabica_wild,
2,-66.56473916317991,sgC,priority_seed_20250420_6000,full_panel,arabica_wild,
3,-65.90032968916663,sgC,priority_seed_20250420_6000,full_panel,arabica_wild,
4,-65.95917146858959,sgC,priority_seed_20250420_6000,full_panel,arabica_wild,
5,-66.53014720072069,sgC,priority_seed_20250420_6000,full_panel,arabica_wild,
6,-66.38745030965299,sgC,priority_seed_20250420_6000,full_panel,arabica_wild,
7,-65.93259286752742,sgC,priority_seed_20250420_6000,full_panel,arabica_wild,
8,-66.73198062142174,sgC,priority_seed_20250420_6000,full_panel,arabica_wild,
9,-66.61215183599982,sgC,priority_seed_20250420_6000,full_panel,arabica_wild,
10,63.73922975147053,sgC,priority_seed_20250420_6000,full_panel,arabica_introgressed,2.0
11,67.97200324756557,sgC,priority_seed_20250420_6000,full_panel,arabica_introgressed,1.0
12,-66.83574695522888,sgC,priority_seed_20250420_6000,full_panel,arabica_cultivated,
13,-66.8228792956259,sgC,priority_seed_20250420_6000,full_panel,arabica_cultivated,
14,-66.90683958895795,sgC,priority_seed_20250420_6000,full_panel,arabica_cultivated,
15,-65.85946044352198,sgC,priority_seed_20250420_6000,full_panel,arabica_wild,
16,44.85358658622505,sgC,priority_seed_20250420_6000,full_panel,arabica_introgressed,4.0
17_BMJM,-67.3935717729329,sgC,priority_seed_20250420_6000,full_panel,arabica_cultivated,
18_E123,-65.6105618667488,sgC,priority_seed_20250420_6000,full_panel,arabica_wild,
19_E237,-66.3617019626091,sgC,priority_seed_20250420_6000,full_panel,arabica_wild,
20_E261,-65.3210524483862,sgC,priority_seed_20250420_6000,full_panel,arabica_wild,
21_E383,-66.40213254188647,sgC,priority_seed_20250420_6000,full_panel,arabica_wild,
22_E516,-67.07284335896405,sgC,priority_seed_20250420_6000,full_panel,arabica_wild,
23_Erecta,-66.06171396095222,sgC,priority_seed_20250420_6000,full_panel,arabica_cultivated,
24_ET59,-66.7560956013866,sgC,priority_seed_20250420_6000,full_panel,arabica_wild,
25_JK1,-67.80313000369551,sgC,priority_seed_20250420_6000,full_panel,arabica_cultivated,
26_Moka,-67.55621180496045,sgC,priority_seed_20250420_6000,full_panel,arabica_cultivated,
27_Rubi,-66.2135787893156,sgC,priority_seed_20250420_6000,full_panel,arabica_cultivated,
28_Topazio,-66.74758231375526,sgC,priority_seed_20250420_6000,full_panel,arabica_cultivated,
29_CostaRica95,24.0210259066151,sgC,priority_seed_20250420_6000,full_panel,arabica_introgressed,5.0
30_OroAzteca,58.88760207567955,sgC,priority_seed_20250420_6000,full_panel,arabica_introgressed,3.0
31_ArabustaPizze,20.78559045484876,sgC,priority_seed_20250420_6000,full_panel,arabica_introgressed,6.0
32_Bourbonpointu,-67.61865993591104,sgC,priority_seed_20250420_6000,full_panel,arabica_cultivated,
37_Catuai99,-67.76512002804012,sgC,priority_seed_20250420_6000,full_panel,arabica_cultivated,
38_Et38C3,-66.78630646477455,sgC,priority_seed_20250420_6000,full_panel,arabica_wild,
39_Guatemalense,-67.50844993728288,sgC,priority_seed_20250420_6000,full_panel,arabica_cultivated,
40_BU-A,4.667384856316914,sgC,priority_seed_20250420_6000,full_panel,eugenioides,
LINN32,-55.94020074669905,sgC,priority_seed_20250420_6000,full_panel,arabica_wild,
Amsterdam,-67.41570073575141,sgC,priority_seed_20250420_6000,full_panel,arabica_cultivated,
BP409,26.28077484362316,sgC,priority_seed_20250420_6000,full_panel,canephora,
Q121,12.189250197479,sgC,priority_seed_20250420_6000,full_panel,canephora,
BUD15,10.13957049957614,sgC,priority_seed_20250420_6000,full_panel,canephora,
DA56,1.339987247102812,sgC,priority_seed_20250420_6000,full_panel,eugenioides,
BB1,-66.21249641807475,sgC,priority_seed_20250420_6000,full_panel,arabica_cultivated,
TIP1,-67.63066651930447,sgC,priority_seed_20250420_6000,full_panel,arabica_cultivated,
1,-66.50688964985483,sgC,priority_seed_20250420_6000,arabica_only,arabica_wild,
2,-68.04358457382472,sgC,priority_seed_20250420_6000,arabica_only,arabica_wild,
3,-64.48140749174928,sgC,priority_seed_20250420_6000,arabica_only,arabica_wild,
4,-64.46908006759537,sgC,priority_seed_20250420_6000,arabica_only,arabica_wild,
5,-67.25782067876267,sgC,priority_seed_20250420_6000,arabica_only,arabica_wild,
6,-64.14990009719065,sgC,priority_seed_20250420_6000,arabica_only,arabica_wild,
7,-64.34302798024933,sgC,priority_seed_20250420_6000,arabica_only,arabica_wild,
8,-69.46607521770986,sgC,priority_seed_20250420_6000,arabica_only,arabica_wild,
9,-70.29762449113001,sgC,priority_seed_20250420_6000,arabica_only,arabica_wild,
10,40.10513961570719,sgC,priority_seed_20250420_6000,arabica_only,arabica_introgressed,3.0
11,49.53927418490873,sgC,priority_seed_20250420_6000,arabica_only,arabica_introgressed,1.0
12,-87.47267134939236,sgC,priority_seed_20250420_6000,arabica_only,arabica_cultivated,
13,-87.78558613886351,sgC,priority_seed_20250420_6000,arabica_only,arabica_cultivated,
14,-75.1565570425119,sgC,priority_seed_20250420_6000,arabica_only,arabica_cultivated,
15,-63.12579542969544,sgC,priority_seed_20250420_6000,arabica_only,arabica_wild,
16,20.16722897381668,sgC,priority_seed_20250420_6000,arabica_only,arabica_introgressed,5.0
17_BMJM,-82.65872934274475,sgC,priority_seed_20250420_6000,arabica_only,arabica_cultivated,
18_E123,-70.72021442045255,sgC,priority_seed_20250420_6000,arabica_only,arabica_wild,
